IM_INCIDENT_KEY,FIRE_BOX,INCIDENT_TYPE_DESC,INCIDENT_DATE_TIME,ARRIVAL_DATE_TIME,UNITS_ONSCENE,LAST_UNIT_CLEARED_DATE_TIME,HIGHEST_LEVEL_DESC,TOTAL_INCIDENT_DURATION,ACTION_TAKEN1_DESC,ACTION_TAKEN2_DESC,ACTION_TAKEN3_DESC,PROPERTY_USE_DESC,STREET_HIGHWAY,ZIP_CODE,BOROUGH_DESC,FLOOR,CO_DETECTOR_PRESENT_DESC,FIRE_ORIGIN_BELOW_GRADE_FLAG,STORY_FIRE_ORIGIN_COUNT,FIRE_SPREAD_DESC,DETECTOR_PRESENCE_DESC,AES_PRESENCE_DESC,STANDPIPE_SYS_PRESENT_FLAG,Latitude,Longitude,Community Board,Community Council,Census Tract,BIN,BBL,NTA,year
58120939,3815,111 - Building fire,3/1/2015 7:11,3/1/2015 7:14,6,3/1/2015 8:17,7 - Signal 7-5,3957,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,NELSON AVE,10308,3 - Staten Island,NA,NA,1,0,2 - Confined to room of origin,N - None present,N - None Present,0,40.5449269,-74.1485346,NA,NA,NA,NA,NA,NA,2015
58121848,2365,111 - Building fire,3/1/2015 14:25,3/1/2015 14:27,8,3/1/2015 16:49,7 - Signal 7-5,8641,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,FAILE ST,10474,2 - Bronx,2,NA,NA,2,2 - Confined to room of origin,N - None present,N - None Present,0,40.8145502,-73.886497,NA,NA,NA,NA,NA,NA,2015
58122075,2858,111 - Building fire,3/1/2015 15:25,3/1/2015 15:29,7,3/1/2015 16:20,7 - Signal 7-5,3334,11 - Extinguishment by fire service personnel,"211 - Performed primary search, fire area",215 - Check for extension,Residential/Multihousing,20 AVE,11204,4 - Brooklyn,1st,NA,NA,1,2 - Confined to room of origin,N - None present,N - None Present,0,40.618243,-73.9840732,NA,NA,NA,NA,NA,NA,2015
58122945,2646,111 - Building fire,3/1/2015 20:00,3/1/2015 20:07,11,3/2/2015 0:01,7 - Signal 7-5,14420,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,77 ST,11209,4 - Brooklyn,1,NA,NA,1,2 - Confined to room of origin,N - None present,N - None Present,0,40.630023,-74.02838,NA,NA,NA,NA,NA,NA,2015
58123619,1064,111 - Building fire,3/2/2015 0:28,3/2/2015 0:33,11,3/2/2015 1:21,7 - Signal 7-5,3182,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,NOSTRAND AVE,11216,4 - Brooklyn,NA,NA,NA,1,2 - Confined to room of origin,N - None present,1 - Present,0,40.6806645,-73.9496252,NA,NA,NA,NA,NA,NA,2015
58124322,920,"117 - Commercial Compactor fire, confined to rubbish",3/2/2015 7:56,3/2/2015 8:00,12,3/2/2015 9:01,7 - Signal 7-5,3918,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,ALBANY AVE,11213,4 - Brooklyn,"2,13",NA,NA,NA,NA,NA,NA,NA,40.6710418,-73.9392515,NA,NA,NA,NA,NA,NA,2015
58124861,7526,"445 - Arcing, shorted electrical equipment",3/2/2015 10:20,3/2/2015 10:25,6,3/2/2015 11:56,7 - Signal 7-5,5780,215 - Check for extension,NA,NA,Commercial/Others,21 ST,11102,5 - Queens,NA,NA,NA,NA,NA,NA,NA,NA,40.7722387,-73.9259369,NA,NA,NA,NA,NA,NA,2015
58125353,338,111 - Building fire,3/2/2015 12:22,3/2/2015 12:25,5,3/2/2015 13:30,7 - Signal 7-5,4080,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,LEE AVE WG,11206,4 - Brooklyn,top,NA,NA,9,2 - Confined to room of origin,N - None present,1 - Present,1,NA,NA,NA,NA,NA,NA,NA,NA,2015
58125660,1627,111 - Building fire,3/2/2015 13:31,3/2/2015 13:35,18,3/2/2015 15:46,7 - Signal 7-5,8075,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,ESPLANADE GARDENS PLZ,10030,1 - Manhattan,17,NA,NA,17,2 - Confined to room of origin,1 - Present,N - None Present,1,40.8179282,-73.9381524,NA,NA,NA,NA,NA,NA,2015
58126140,656,111 - Building fire,3/2/2015 15:05,3/2/2015 15:08,11,3/2/2015 17:53,7 - Signal 7-5,10067,11 - Extinguishment by fire service personnel,"112 - Stretch 1 3/4  line, extinguish fire",82 - Notify other agencies.,Residential/Multihousing,LEXINGTON AVE,11238,4 - Brooklyn,BASEMENT,NA,1,0,4 - Confined to building of origin,N - None present,N - None Present,0,40.688535,-73.9434948,NA,NA,NA,NA,NA,NA,2015
58126716,1538,111 - Building fire,3/2/2015 16:57,3/2/2015 16:59,8,3/2/2015 17:28,7 - Signal 7-5,1858,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,MARLBOROUGH RD,11226,4 - Brooklyn,1,No,0,1,1 - Confined to object of origin,N - None present,N - None Present,0,40.6412196,-73.9644311,NA,NA,NA,NA,NA,NA,2015
58126990,1071,111 - Building fire,3/2/2015 17:54,3/2/2015 17:58,11,3/2/2015 20:13,7 - Signal 7-5,8367,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,W 77 ST,10024,1 - Manhattan,basement,NA,1,1,2 - Confined to room of origin,1 - Present,N - None Present,0,40.7812786,-73.9779421,NA,NA,NA,NA,NA,NA,2015
58126999,1347,111 - Building fire,3/2/2015 17:56,3/2/2015 17:59,12,3/2/2015 20:50,7 - Signal 7-5,10443,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,3 AVE,10029,1 - Manhattan,NA,NA,NA,1,3 - Confined to floor of origin,N - None present,N - None Present,1,40.7915751,-73.9446725,NA,NA,NA,NA,NA,NA,2015
58127681,2392,111 - Building fire,3/2/2015 20:47,3/2/2015 20:52,6,3/2/2015 21:34,7 - Signal 7-5,2852,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,E 83 ST,11236,4 - Brooklyn,1,NA,NA,0,2 - Confined to room of origin,N - None present,N - None Present,0,40.6368996,-73.9110521,NA,NA,NA,NA,NA,NA,2015
58128929,7515,111 - Building fire,3/3/2015 8:02,3/3/2015 8:07,11,3/3/2015 9:22,7 - Signal 7-5,4791,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,ASTORIA BLVD,11102,5 - Queens,2,NA,NA,2,2 - Confined to room of origin,1 - Present,N - None Present,0,40.7654129,-73.889979,NA,NA,NA,NA,NA,NA,2015
58129285,7515,"118 - Trash or rubbish fire, contained",3/3/2015 9:21,3/3/2015 9:22,9,3/3/2015 11:39,7 - Signal 7-5,8283,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,ASTORIA BLVD,11102,5 - Queens,2,NA,NA,NA,NA,NA,NA,NA,40.7654129,-73.889979,NA,NA,NA,NA,NA,NA,2015
58129614,2159,111 - Building fire,3/3/2015 11:08,3/3/2015 11:11,13,3/3/2015 12:49,7 - Signal 7-5,6075,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,LIBERTY AVE,11417,5 - Queens,1,NA,NA,1,3 - Confined to floor of origin,N - None present,N - None Present,0,40.684358,-73.832112,NA,NA,NA,NA,NA,NA,2015
58130576,2384,111 - Building fire,3/3/2015 15:55,3/3/2015 15:59,9,3/3/2015 16:40,7 - Signal 7-5,2728,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,SIERRA CT,10314,3 - Staten Island,2,NA,NA,2,2 - Confined to room of origin,N - None present,N - None Present,0,40.6043649,-74.1667368,NA,NA,NA,NA,NA,NA,2015
58132498,3830,111 - Building fire,3/4/2015 0:21,3/4/2015 0:27,10,3/4/2015 1:56,7 - Signal 7-5,5699,11 - Extinguishment by fire service personnel,12 - Salvage & overhaul,21 - Search,Residential/Multihousing,220 ST,11364,5 - Queens,basement,NA,1,1,3 - Confined to floor of origin,1 - Present,N - None Present,0,40.7469705,-73.7571222,NA,NA,NA,NA,NA,NA,2015
58132691,1772,111 - Building fire,3/4/2015 2:20,3/4/2015 2:24,14,3/4/2015 3:32,7 - Signal 7-5,4363,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,HENDRIX ST  --  1 STORY GARAGE.,11207,4 - Brooklyn,NA,NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,NA,NA,NA,NA,NA,NA,NA,NA,2015
58133266,5475,111 - Building fire,3/4/2015 7:54,3/4/2015 7:59,6,3/4/2015 9:57,7 - Signal 7-5,7373,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,87 AVE,11427,5 - Queens,2,NA,NA,2,1 - Confined to object of origin,1 - Present,N - None Present,0,40.7314293,-73.738295,NA,NA,NA,NA,NA,NA,2015
58133836,417,"100 - Fire, other",3/4/2015 10:02,3/4/2015 10:05,11,3/4/2015 11:58,7 - Signal 7-5,6985,"10 - Fire control or extinguishment, other",55 - Establish safe area,NA,Residential/Multihousing,BRIDGE ST,11201,4 - Brooklyn,BASEMENT,NA,NA,NA,NA,NA,NA,NA,40.6976238,-73.9849705,NA,NA,NA,NA,NA,NA,2015
58135009,676,111 - Building fire,3/4/2015 15:00,3/4/2015 15:06,11,3/4/2015 18:11,7 - Signal 7-5,11457,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,W 30 ST,10001,1 - Manhattan,3,NA,NA,3,2 - Confined to room of origin,N - None present,N - None Present,0,40.750294,-73.9967693,NA,NA,NA,NA,NA,NA,2015
58135210,616,112 - Fires in structure other than in a building,3/4/2015 15:46,3/4/2015 15:52,3,3/4/2015 18:27,7 - Signal 7-5,9665,53 - Evacuate area,55 - Establish safe area,11 - Extinguishment by fire service personnel,Commercial/Others,W 23 ST,10011,1 - Manhattan,NA,NA,NA,NA,NA,NA,NA,NA,40.7457829,-73.9996309,NA,NA,NA,NA,NA,NA,2015
58135978,1276,111 - Building fire,3/4/2015 18:28,3/4/2015 18:32,11,3/4/2015 21:39,7 - Signal 7-5,11509,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,BEACH 67 ST,11692,5 - Queens,1,NA,NA,1,3 - Confined to floor of origin,N - None present,N - None Present,0,40.5938867,-73.7963187,NA,NA,NA,NA,NA,NA,2015
58136139,2965,111 - Building fire,3/4/2015 18:59,3/4/2015 19:03,13,3/4/2015 20:40,7 - Signal 7-5,6060,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,MOUNT HOPE PL,10453,2 - Bronx,3,NA,NA,3,1 - Confined to object of origin,N - None present,1 - Present,0,40.8488503,-73.9083114,NA,NA,NA,NA,NA,NA,2015
58136352,3216,111 - Building fire,3/4/2015 19:44,3/4/2015 19:46,13,3/5/2015 10:04,7 - Signal 7-5,51582,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,VAN NEST AVE,10462,2 - Bronx,1,NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.8448026,-73.8609559,NA,NA,NA,NA,NA,NA,2015
58137324,9603,111 - Building fire,3/4/2015 23:52,3/4/2015 23:55,12,3/5/2015 2:51,7 - Signal 7-5,10729,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,86 AVE,11418,5 - Queens,BASEMENT,NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.6979208,-73.8406704,NA,NA,NA,NA,NA,NA,2015
58137389,897,111 - Building fire,3/5/2015 0:14,3/5/2015 0:19,23,3/5/2015 2:09,7 - Signal 7-5,6948,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,BROADWAY,10019,1 - Manhattan,15,NA,NA,15,1 - Confined to object of origin,1 - Present,1 - Present,1,40.7658305,-73.9819269,NA,NA,NA,NA,NA,NA,2015
58137595,83,"200 - Overpressure rupture, explosion, overheat other",3/5/2015 2:43,3/5/2015 2:49,11,3/5/2015 6:25,7 - Signal 7-5,13293,53 - Evacuate area,55 - Establish safe area,NA,Commercial/Others,NORMAN AVE,11222,4 - Brooklyn,NA,NA,NA,NA,NA,NA,NA,NA,40.7271055,-73.9467217,NA,NA,NA,NA,NA,NA,2015
58139809,2638,"200 - Overpressure rupture, explosion, overheat other",3/5/2015 15:39,3/5/2015 15:42,6,3/5/2015 16:57,7 - Signal 7-5,4692,53 - Evacuate area,55 - Establish safe area,NA,Commercial/Others,6 AVE,11220,4 - Brooklyn,1,NA,NA,NA,NA,NA,NA,NA,40.639854,-74.0121899,NA,NA,NA,NA,NA,NA,2015
58139828,651,424 - Carbon monoxide incident,3/5/2015 15:43,3/5/2015 16:06,5,3/5/2015 18:53,7 - Signal 7-5,11396,"42 - HazMat detection, monitoring, sampling, & analysis",55 - Establish safe area,NA,Commercial/Others,E 27 ST,10010,1 - Manhattan,Subcellar level 2,Yes,NA,NA,NA,NA,NA,NA,40.7427209,-73.9845919,NA,NA,NA,NA,NA,NA,2015
58140324,1259,112 - Fires in structure other than in a building,3/5/2015 17:37,3/5/2015 17:40,14,3/5/2015 20:31,7 - Signal 7-5,10449,53 - Evacuate area,55 - Establish safe area,11 - Extinguishment by fire service personnel,Commercial/Others,5 AVE,11215,4 - Brooklyn,NA,NA,NA,NA,NA,NA,NA,NA,40.6682201,-73.9871039,NA,NA,NA,NA,NA,NA,2015
58140442,54,"445 - Arcing, shorted electrical equipment",3/5/2015 18:03,3/5/2015 18:07,12,3/5/2015 20:38,7 - Signal 7-5,9308,82 - Notify other agencies.,NA,NA,Commercial/Others,BROADWAY,10006,1 - Manhattan,Sub basement,NA,NA,NA,NA,NA,NA,NA,40.7076534,-74.0117945,NA,NA,NA,NA,NA,NA,2015
58140650,3279,111 - Building fire,3/5/2015 18:53,3/5/2015 18:58,13,3/5/2015 21:09,7 - Signal 7-5,8216,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,E 19 ST,11229,4 - Brooklyn,NA,NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.5971315,-73.952211,NA,NA,NA,NA,NA,NA,2015
58140868,2271,111 - Building fire,3/5/2015 20:23,3/5/2015 20:30,11,3/5/2015 22:25,7 - Signal 7-5,7323,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,NAVESINK PL,10306,3 - Staten Island,2,NA,NA,2,2 - Confined to room of origin,N - None present,N - None Present,0,40.559889,-74.1069421,NA,NA,NA,NA,NA,NA,2015
58140921,586,112 - Fires in structure other than in a building,3/5/2015 20:44,3/5/2015 20:47,20,3/6/2015 10:29,7 - Signal 7-5,49519,53 - Evacuate area,55 - Establish safe area,11 - Extinguishment by fire service personnel,Commercial/Others,NEVINS ST,11217,4 - Brooklyn,NA,NA,NA,NA,NA,NA,NA,NA,40.6832555,-73.9845664,NA,NA,NA,NA,NA,NA,2015
58141093,774,"200 - Overpressure rupture, explosion, overheat other",3/5/2015 21:49,3/5/2015 21:50,13,3/6/2015 1:43,7 - Signal 7-5,14031,53 - Evacuate area,55 - Establish safe area,NA,Commercial/Others,BROADWAY,11221,4 - Brooklyn,NA,NA,NA,NA,NA,NA,NA,NA,40.6913821,-73.9253448,NA,NA,NA,NA,NA,NA,2015
58141470,1497,111 - Building fire,3/6/2015 0:25,3/6/2015 0:29,9,3/6/2015 2:33,7 - Signal 7-5,7641,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,LENOX AVE,10027,1 - Manhattan,1,NA,NA,1,3 - Confined to floor of origin,N - None present,1 - Present,0,40.8084815,-73.9448985,NA,NA,NA,NA,NA,NA,2015
58145092,6426,111 - Building fire,3/6/2015 19:58,3/6/2015 20:03,14,3/6/2015 23:11,7 - Signal 7-5,11626,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,66 AVE,11362,5 - Queens,Basement,NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.7523188,-73.739344,NA,NA,NA,NA,NA,NA,2015
58146035,4091,111 - Building fire,3/7/2015 3:07,3/7/2015 3:13,9,3/7/2015 4:36,7 - Signal 7-5,5363,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,CROWN AVE,10312,3 - Staten Island,1st,NA,NA,1,2 - Confined to room of origin,N - None present,N - None Present,0,40.5487711,-74.1874717,NA,NA,NA,NA,NA,NA,2015
58146457,1174,111 - Building fire,3/7/2015 8:05,3/7/2015 8:09,10,3/7/2015 10:07,7 - Signal 7-5,7343,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,RIDGE BLVD,11209,4 - Brooklyn,3,NA,NA,3,2 - Confined to room of origin,N - None present,N - None Present,0,40.6263234,-74.0328637,NA,NA,NA,NA,NA,NA,2015
58146793,379,112 - Fires in structure other than in a building,3/7/2015 10:16,3/7/2015 10:20,7,3/7/2015 11:08,7 - Signal 7-5,3092,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,RYERSON ST,11205,4 - Brooklyn,NA,NA,NA,NA,NA,NA,NA,NA,40.6935602,-73.9649995,NA,NA,NA,NA,NA,NA,2015
58147064,5011,111 - Building fire,3/7/2015 11:34,3/7/2015 11:38,5,3/7/2015 12:46,7 - Signal 7-5,4326,11 - Extinguishment by fire service personnel,21 - Search,51 - Ventilate,Residential/Multihousing,159 ST,11433,5 - Queens,1-7-COMPACTOR CHUTE,NA,1,0,4 - Confined to building of origin,N - None present,N - None Present,0,40.6953611,-73.7940565,NA,NA,NA,NA,NA,NA,2015
58148332,418,"113 - Cooking fire, confined to container",3/7/2015 17:38,3/7/2015 17:41,6,3/7/2015 18:18,7 - Signal 7-5,2420,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,YORK ST,11201,4 - Brooklyn,NA,NA,NA,NA,NA,NA,NA,NA,40.7015019,-73.9859472,NA,NA,NA,NA,NA,NA,2015
58149230,4098,111 - Building fire,3/7/2015 21:49,3/7/2015 21:55,11,3/7/2015 23:45,7 - Signal 7-5,6916,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,TIERNEY PL,10465,2 - Bronx,3,NA,NA,3,2 - Confined to room of origin,1 - Present,N - None Present,0,40.813845,-73.8021306,NA,NA,NA,NA,NA,NA,2015
58149566,3851,111 - Building fire,3/7/2015 23:49,3/7/2015 23:53,11,3/8/2015 3:11,7 - Signal 7-5,8552,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,GUNTHER AVE,10466,2 - Bronx,2,NA,NA,2,3 - Confined to floor of origin,1 - Present,N - None Present,0,40.8939239,-73.8497765,NA,NA,NA,NA,NA,NA,2015
58150242,6521,"100 - Fire, other",3/8/2015 7:49,3/8/2015 7:52,4,3/8/2015 9:01,7 - Signal 7-5,4304,11 - Extinguishment by fire service personnel,21 - Search,51 - Ventilate,Commercial/Others,164 ST,11366,5 - Queens,ROOF,NA,NA,NA,NA,NA,NA,NA,40.7250601,-73.8048103,NA,NA,NA,NA,NA,NA,2015
58151041,3580,112 - Fires in structure other than in a building,3/8/2015 13:51,3/8/2015 13:54,15,3/8/2015 16:21,7 - Signal 7-5,9014,53 - Evacuate area,55 - Establish safe area,11 - Extinguishment by fire service personnel,Commercial/Others,E 210 ST,10467,2 - Bronx,NA,NA,NA,NA,NA,NA,NA,NA,40.8798952,-73.8805823,NA,NA,NA,NA,NA,NA,2015
58151694,4133,112 - Fires in structure other than in a building,3/8/2015 17:17,3/8/2015 17:21,9,3/8/2015 19:15,7 - Signal 7-5,7090,11 - Extinguishment by fire service personnel,21 - Search,NA,Residential/Multihousing,E 64 ST,11234,4 - Brooklyn,1,NA,NA,NA,NA,NA,NA,NA,40.614782,-73.9106038,NA,NA,NA,NA,NA,NA,2015
58151937,5388,111 - Building fire,3/8/2015 18:34,3/8/2015 18:38,11,3/8/2015 19:26,7 - Signal 7-5,3100,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,ILION AVE,11412,5 - Queens,2nd,NA,NA,2,2 - Confined to room of origin,N - None present,N - None Present,0,40.699808,-73.768584,NA,NA,NA,NA,NA,NA,2015
58152619,3174,111 - Building fire,3/8/2015 22:26,3/8/2015 22:29,14,3/8/2015 23:44,7 - Signal 7-5,4731,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,67 AVE,11375,5 - Queens,4,NA,NA,4,2 - Confined to room of origin,1 - Present,N - None Present,0,40.7272605,-73.8532226,NA,NA,NA,NA,NA,NA,2015
58152627,2342,111 - Building fire,3/8/2015 22:28,3/8/2015 22:29,13,3/9/2015 1:34,7 - Signal 7-5,11167,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,EAGLE AVE,10456,2 - Bronx,5-Apr,NA,NA,4,4 - Confined to building of origin,N - None present,N - None Present,0,40.8211329,-73.9088655,NA,NA,NA,NA,NA,NA,2015
58152670,3799,"200 - Overpressure rupture, explosion, overheat other",3/8/2015 22:40,3/8/2015 22:44,6,3/9/2015 0:30,7 - Signal 7-5,6633,53 - Evacuate area,55 - Establish safe area,NA,Commercial/Others,55 ST,11219,4 - Brooklyn,NA,NA,NA,NA,NA,NA,NA,NA,40.6329817,-73.9978155,NA,NA,NA,NA,NA,NA,2015
58153821,4455,111 - Building fire,3/9/2015 9:02,3/9/2015 9:05,11,3/9/2015 11:34,7 - Signal 7-5,9141,11 - Extinguishment by fire service personnel,215 - Check for extension,217 - Checked surrounding properties,Residential/Multihousing,KISSENA BLVD,11355,5 - Queens,1,NA,NA,1,1 - Confined to object of origin,1 - Present,N - None Present,0,40.750276,-73.8187618,NA,NA,NA,NA,NA,NA,2015
58154059,1336,"118 - Trash or rubbish fire, contained",3/9/2015 10:10,3/9/2015 10:16,4,3/9/2015 11:46,7 - Signal 7-5,5777,11 - Extinguishment by fire service personnel,51 - Ventilate,NA,Commercial/Others,W 110 ST,10026,1 - Manhattan,NA,NA,NA,NA,NA,NA,NA,NA,40.7994739,-73.9553784,NA,NA,NA,NA,NA,NA,2015
58154351,565,"100 - Fire, other",3/9/2015 11:34,3/9/2015 11:37,11,3/9/2015 13:06,7 - Signal 7-5,5535,64 - Shut down system,NA,NA,Commercial/Others,BOND ST,11201,4 - Brooklyn,NA,NA,NA,NA,NA,NA,NA,NA,40.6887901,-73.9835656,NA,NA,NA,NA,NA,NA,2015
58154967,792,"100 - Fire, other",3/9/2015 14:11,3/9/2015 14:17,6,3/9/2015 15:17,7 - Signal 7-5,3945,"10 - Fire control or extinguishment, other",21 - Search,45 - Remove hazard,Commercial/Others,2 AVE,10017,1 - Manhattan,20,NA,NA,NA,NA,NA,NA,NA,40.7517421,-73.9707907,NA,NA,NA,NA,NA,NA,2015
58154970,3092,111 - Building fire,3/9/2015 14:12,3/9/2015 14:15,13,3/9/2015 16:28,7 - Signal 7-5,8138,11 - Extinguishment by fire service personnel,51 - Ventilate,215 - Check for extension,Commercial/Others,E TREMONT AVE,10462,2 - Bronx,Top,NA,NA,3,3 - Confined to floor of origin,N - None present,N - None Present,0,40.8425918,-73.8523022,NA,NA,NA,NA,NA,NA,2015
58155244,4053,112 - Fires in structure other than in a building,3/9/2015 15:06,3/9/2015 15:09,8,3/9/2015 19:29,7 - Signal 7-5,15793,53 - Evacuate area,55 - Establish safe area,11 - Extinguishment by fire service personnel,Commercial/Others,CYPRESS AVE,11385,5 - Queens,NA,NA,NA,NA,NA,NA,NA,NA,40.6982354,-73.9029918,NA,NA,NA,NA,NA,NA,2015
58155700,1043,111 - Building fire,3/9/2015 16:52,3/9/2015 16:57,8,3/9/2015 18:22,7 - Signal 7-5,5369,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,ANNAPOLIS ST,11691,5 - Queens,2,NA,NA,2,2 - Confined to room of origin,N - None present,N - None Present,0,40.6045554,-73.7418829,NA,NA,NA,NA,NA,NA,2015
58156074,3162,111 - Building fire,3/9/2015 18:29,3/9/2015 18:32,13,3/9/2015 22:26,7 - Signal 7-5,14198,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,TIEBOUT AVE,10457,2 - Bronx,Basement,NA,1,0,3 - Confined to floor of origin,N - None present,N - None Present,0,40.8561652,-73.8975291,NA,NA,NA,NA,NA,NA,2015
58156631,2004,"117 - Commercial Compactor fire, confined to rubbish",3/9/2015 21:04,3/9/2015 21:06,6,3/9/2015 21:42,7 - Signal 7-5,2293,11 - Extinguishment by fire service personnel,51 - Ventilate,NA,Residential/Multihousing,GEORGIA AVE,11207,4 - Brooklyn,basemant,NA,NA,NA,NA,NA,NA,NA,40.6644869,-73.8959198,NA,NA,NA,NA,NA,NA,2015
58157351,563,111 - Building fire,3/10/2015 1:05,3/10/2015 1:08,12,3/10/2015 1:55,7 - Signal 7-5,2997,11 - Extinguishment by fire service personnel,215 - Check for extension,21 - Search,Commercial/Others,W 15 ST,10011,1 - Manhattan,NA,NA,NA,1,2 - Confined to room of origin,N - None present,1 - Present,0,40.7398435,-74.000602,NA,NA,NA,NA,NA,NA,2015
58157468,3122,111 - Building fire,3/10/2015 2:49,3/10/2015 2:53,14,3/10/2015 6:14,7 - Signal 7-5,12277,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,E BURNSIDE AVE,10453,2 - Bronx,NA,NA,NA,1,2 - Confined to room of origin,N - None present,N - None Present,0,40.8531747,-73.9056095,NA,NA,NA,NA,NA,NA,2015
